ID,Name1,Name2,Name3,Street1,Street2,City,State,Zipcode,Country
1761,Universidad de Buenos Aires,Departamento de Computación,,,,,,,
9406,Universidad de Chile,,,,,,,,Chile
8261,Universidad de Chile,C. P,,,,,,,Chile
9288,Universidad Politécnica de Madrid,,,,,,,,Spain
7906,Universidad Politécnica de Madrid (UPM),,,,,Madrid,,,Spain
8396,Universidade Federal do Rio de Janeiro,Rio de Janeiro-RJ,,,,,,,Brazil
8398,Universidade Federal do Rio Grande do Sul,,,,,,,,Brazil
5634,Universita di Pisa,,,,,Pisa,,,Italy
622,Universita di Roma La Sapienza,,,,,Roma,,,Italy
7597,Universita di Roma Tre,,,,,,,,
7226,Università della Basilicata,c.da Macchia Romana,85100 Potenza,,,,,,Italy
2128,Università della Basilicata,,,,,Potenza,,,Italy
9708,Università della Basilicata -- Potenza,,,,,,,,Italy
4696,Università della Calabria,,,,,Rende,,,Italy
2231,Università di Milano,Crema,,,,,,,Italy
7813,Università di Roma “La Sapienza”,Dipartimento di Informatica e Sistemistica,Via Salaria 113,,,Roma,,198,Italy
184,Università di Roma La Sapienza,,,,,,,,
5535,Università di Torino,,,,,Torino,,,Italy
4705,Università La Sapienza,,,,,Roma,,,Italy
8961,Università Roma Tre,,,,,,,,
9709,Università Roma Tre,,,,,Roma,,,Italy
2127,Università Roma Tre,,,,,Roma,,,Italy
8879,Università Roma Tre,,,,,Rome,,,Italy
7225,Università Roma Tre,Via della Vasca Navale 79,,,,Roma,,149,Italy
6206,Universitàà della Basilicata,,,,,Potenza,,,Italy
8489,Universität des Saarlandes,,,,,Saarbrücken,,,Germany
3035,Universität Karlsruhe (TH),,,,,,,,Germany
7875,Universität Leipzig,Institut für Informatik,,,,Leipzig,,4109,Germany
7869,Universität Münster,Institut für Wirtschaftsinformatik,vossen}@helios.uni-muenster.de,Leonardo-Campus 3,,Münster,,48149,Germany
8583,Universität Magdeburg,,,,,,,,Germany
4576,Universität Mannheim,,,,,Mannheim,,,Germany
7704,Universität Mannheim,[helmer|moerkotte]@informatik.uni-mannheim.de,,,,,,,
1257,Universität Passau,Fakultät für Mathematik und Informatik,,,,Passau,,,Germany
7754,Universität Passau,Lehrstuhl für Informatik,,,,Passau,,94030,Germany
7820,Universität Passau,Lehrstuhl für Informatik,,,,Passau,,94030,Germany
1190,Universität Passau,,,,,Passau,,,Germany
6378,Universität Tübingen,Tübingen,,,,,,,Germany
8254,Université de Mons-Hainaut,Mons,,,,,,,Belgium
2491,Université de Nantes,,,,,,,,
7870,Université de Paris-Sud,LRI,CNRS-UMR 8623,Bât. 490,,Orsay,,91405,France
6535,Université Paris 9 (Dauphine),Pl. du Mal de Lattre,,,,,,75016,Paris
8255,Université Paris Dauphine,,,,,Paris,,,France
9785,Université Paris-Sud,,,,,,,,France
2157,Universitat Politècnica de Catalunya,,,,,Barcelona,Caalonia,,Spain
2156,Universitat Politècnica de Catalunya,,,,,Barcelona,Catalonia,,Spain
8607,University at Albany,State University of New York,,,,,NY,,Albany
4680,University at Albany,SUNY,,,,,NY,,Albany
7972,University at Buffalo,,,,,Buffalo,New York,,
3168,University at Buffalo,,,,,Buffalo,NY,,
8593,University at Buffalo,State University of New York,,,,Buffalo,NY,,
3935,University Freiburg,,,,,,,,
3928,University Marburg,,,,,,,,
5531,University of Aberdeen,,,,,,,,United Kingdom
9148,University of Alberta,,,,,,,,
1434,University of Alberta,Department of Computing Science,,,,Edmonton,Alberta,,Canada
273,University of Alberta,,,,,Edmonton,Alberta,,Canada
7596,University of Antwerp,,,,,,,,
8451,University of Antwerp,,,,,Antwerp,,,Belgium
7646,University of Antwerp,Wilrijk,,,,,,,Belgium
7038,University of Arizona,,,,,,,,
8301,University of Arizona,,,,,,AZ,,
1839,University of Arizona,Department of Computer Science,,,,Tucson,AZ,,
60,University of Arizona,,,,,Tucson,AZ,,
5839,University of Arizona,,,,,Tucson,AZ,,USA
3659,University of Arizona at Tucson,,,,,,,,
5645,University of Athens,,,,,Athens,,,Greece
9384,University of Athens,,,,,Athens,,15771,Greece
8611,University of Athens,,,,,Athens,,15784,Greece
4050,University of Athens,,,,,,,,Hellas
3546,University of Augsburg,,,,,,,,
3926,University of Basilicata,,,,,,,,
3641,University of Bologna,,,,,,,,
1080,University of British Columbia,,,,,,,,
7712,University of British Columbia,,,201-2366 Main Mall,,Vancouver,BC,V6T 1Z4,Canada
407,University of British Columbia,,,,,,,,Canada
7240,University of British Columbia,,,,,Vancouver,B. C.,,Canada
8449,University of British Columbia,,,,,Vancouver,B.C.,,Canada
7695,University of British Columbia,,,,,Vancouver,BC,,Canada
3993,University of British Columbia,,,,,Vancouver,CA,,
4136,University of British Columbia,,,,,Vancouver,,,Canda
7760,University of British Columbia,,,,,,,,
3564,University of Buenos Aires,,,,,,,,
29,University of Calgary,,,,,,,,
4422,University of Calgary,,,,,Calgary,AB,,Canada
7987,University of California,,,,,San Diego,,,USA
1518,University of California,,,,,,,,
1385,University of California,,,,,Berkeley,,,
6486,University of California,Berkeley CA,,,,,,,
7594,University of California,Berkeley,,,,Berkeley,CA,,
6278,University of California,Berkeley,,,,Berkeley,CA,,USA
7973,University of California,Berkeley,,,,Berkeley,California,,
3016,University of California,,,,,Berkeley,CA,,
7689,University of California,,,,,Berkeley,California,,
7765,University of California,,Computer Science Division,Berkeley,,Berkeley,CA,94720-1776,
2360,University of California,,,,,Davis,,,
7866,University of California,,Department of Computer Science,One Shields Avenue,,Davis,CA,95616,USA
117,University of California,,,,,Irvine,,,
2280,University of California,,,,,Irvine,CA,,
1905,University of California,,,,,Irvine,CA,,
5640,University of California,,,,,Irvine,CA,,USA
6220,University of California,,,,,Irvine,California,,USA
8814,University of California,,,,,Irvine,,,USA
8554,University of California,,,,,Los Angeles,CA,,
7970,University of California,,,,,Los Angeles,California,,
196,University of California,,,,,Riverside,,,
56,University of California,,,,,Riverside,CA,,
5366,University of California,,,,,Riverside,CA,,
8728,University of California,,,,,Riverside,,,USA
1124,University of California,,,,,San Diego,,,
3531,University of California,,,,,San Diego La Jolla,CA,,
9779,University of California,,,,,San Diego,CA,,
135,University of California,,,La Jolla,,San Diego,CA,,
1982,University of California,,,,,Santa Barbara,,,
45,University of California,,,,,Santa Barbara,CA,,
8411,University of California,,,,,Santa Barbara,CA,,
5651,University of California,,,,,Santa Barbara,CA,,USA
9310,University of California,,,,,,,,USA
1956,University of California,,,,,Santa Cruz,,,
8482,University of California,,,,,Santa Cruz,CA,,
8273,University of California,,,,,Santa Cruz,CA,,
5977,University of California,,,,,Santa Cruz,CA,,USA
7998,University of California,,,,,Santa Cruz,California,,
8359,University of California,,,,,,,,USA
1061,University of California - Riverside,Computer Science & Engineering Department,,,,Riverside,CA,,
1005,University of California at Berkeley,,,,,,,,
5224,University of California at Berkeley,,,,,Berkeley,CA,,
6064,University of California at Berkeley,,,,,Berkeley,CA,,USA
3695,University of California at Davis,,,,,,,,
6389,University of California at Davis,,,,,Davis,CA,,USA
7621,University of California at Irvine,,,,,,,,
3937,University of California at Los Angeles,,,,,,,,
3856,University of California at Riverside,,,,,,,,
8117,University of California at San Diego,,,,,La Jolla,CA,,
3202,University of California at Santa Barbara,,,,,,,,
1492,University of California at Santa Barbara,Computer Science Department,,,,Santa Barbara,,,
2732,University of California at Santa Barbara,,,,,Santa Barbara,CA,,
7663,University of California at Santa Cruz,,,,,Santa Cruz,CA,,
3486,University of California Irvine,,,,,,,,
6436,University of California Irvine,,,,,Irvine,CA,,USA
3323,University of California Los Angeles,,,,,Los Angeles,,,
2305,University of California Los Angeles,,,,,Los Angeles,CA,,
633,University of California Riverside,,,,,,,,
1365,University of California San Diego,,,,,,,,
6435,University of California San Diego,,,,,La Jolla,CA,,USA
5542,University of California San Diego,,,,,San Diego,CA,,
4490,University of California Santa Barbara,,,,,Santa Barbara,CA,,
5779,University of California Santa Barbara,,,,,Santa Barbara,CA,,USA
4048,University of California Santa Cruz,,,,,,,,
6144,University of California Santa Cruz,,,,,Santa Cruz,CA,,USA
5311,University of California: Irvine,,,,,Irvine,CA,,
5501,University of California: Santa Barbara,,,,,Santa Barbara,CA,,
7361,University of Cambridge,,,,,Cambridge,,,UK
8134,University of Camerino,,,,,,,,Italy
1130,University of Central Florida,,,,,,,,
4911,University of Central Florida,,,,,Orlando,FL,,
8308,University of Central Oklahoma,,,,,Edmond,OK,,
3445,University of Crete,,,,,,,,
8392,University of Dortmund,,,,,Dortmund,,,Germany
563,University of Edinburgh,,,,,,,,
7995,University of Edinburgh,,,,,Edinburgh,,,Scotland
5233,University of Edinburgh,Scotland UK,,,,Edinburgh,,,
429,University of Edinburgh,,,,,Edinburgh,,,UK
5993,University of Edinburgh,United Kngdm,,,,Edinburgh,,,
8705,University of Edinburgh,,,,,,,,Scotland
8208,University of Edinburgh,,,,,,Scotland,,UK
5232,University of Edinburgh & Bell Laboratories,,,,,Edinburgh,Scotland,,UK
5172,University of Edinburgh & Bell Laboratories,,,,,Edinburgh,,,United Kingdom
438,University of Florida,,,,,,,,
4527,University of Florida,,,,,Gainesville,,,
222,University of Florida,,,,,Gainesville,FL,,
5723,University of Florida,,,,,Gainesville,FL,,USA
8779,University of Florida,Gainesville,,,,Gainesville,FL,,
3524,University of Florida,,,,,Gainesville,,,USA
3661,University of Freiburg,,,,,,,,
3266,University of Freiburg,Georges-Köhler-Allee,,,,Freiburg,,,Germany
491,University of Genoa,Genoa,,,,,,,Italy
4513,University of Genova,,,,,,,,Italy
3650,University of Glasgow,,,,,,,,
3362,University of Halle,,,,,,,,
7242,University of Halle,,,,,,,,Germany
472,University of Hannover,,,,,,,,
5010,University of Heidelberg,,,,,,,,Germany
6390,University of Heidelberg,,,,,Heidelberg,,,Germany
8072,University of Heidelberg,Institut für Informatik,,,,,,,Germany
4865,University of Helsinki,,,,,,,,
8286,University of Helsinki,,,,,,,,Finland
2419,University of Hong Kong,,,,,,,,
120,University of Hong Kong,,,,,Hong Kong,,,
5554,University of Hong Kong,,,,,Hong Kong,,,
7083,University of Hong Kong,,,Pokfulam Road,,Hong Kong,,,
5382,University of Houston,,,,,Houston,TX,,
6403,University of Houston,,,,,Houston,TX,,USA
5703,University of Ilinois at Urbana Champaign,,,,,Urbana,IL,,USA
296,University of Illinois,,,,,,,,
7860,University of Illinois,,,1304 W. Springfield Ave.,,Urbana,IL,61801,USA
7278,University of Illinois,,,,,Chicago,,,
4013,University of Illinois,Urbana Champaign,,,,,,,
1078,University of Illinois,Urbana-Champaign,,,,,,,
4075,University of Illinois,Urbana-Champaign,,,,,IL,,
5571,University of Illinois,Urbana-Champaign,,,,Urbana,IL,,USA
8418,University of Illinois,,,,,,,,USA
3078,University of Illinois at Chicago,,,,,,,,
787,University of Illinois at Chicago,,,,,Chicago,IL,,
5659,University of Illinois at Chicago,,,,,Chicago,IL,,USA
8663,University of Illinois at Urbana Champaign,,,,,Champaign,,,USA
5704,University of Illinois at Urbana Champaign,,,,,Urbana,IL,,USA
26,University of Illinois at Urbana-Champaign,,,,,,,,
743,University of Illinois at Urbana-Champaign,,,,,,IL,,
212,University of Illinois at Urbana-Champaign,,,,,Urbana,IL,,
5657,University of Illinois at Urbana-Champaign,,,,,Urbana,IL,,USA
6039,University of Illinois at Urbana-Champaign,,,,,Urbana,,,USA
3485,University of Illinois Urbana,,,,,,,,
8133,University of Insubria,,,,,,,,Italy
3126,University of Ioannina,,,,,,,,Greece
5632,University of Ioannina,Ioannina,,,,,,,Greece
4889,University of Kaiserslautern,,,,,,,,
811,University of Kaiserslautern,Kaiserslautern,,,,,,,Germany
8754,University of Kaiserslautern,,,,,Kaiserslautern,,67653,Germany
7023,University of Konstanz,,,,,Konstanz,,78457,Germany
1453,University of Konstanz,Department of Computer and Information Science,,,,Konstanz,,,Germany
7244,University of Konstanz,,,,,,,,Germany
1180,University of Konstanz,,,,,Konstanz,,,Germany
1113,University of Leipzig,,,,,,,,
1805,University of Leipzig,,,,,,,,Germany
4686,University of Leipzig,,,,,Leipzig,,,Germany
2503,University of London,,,,,London,,,United Kingdom
8405,University of London,,,,,,,,U.K.
8058,University of Louisiana at Lafayette,,,,,,,,USA
7898,University of Münster,,,,,Münster,,,Germany
5528,University of Manchester,,,,,Manchester,,,United Kingdom
2613,University of Mannheim,,,,,,,,Germany
770,University of Mannheim,,,,,Mannheim,,,Germany
3775,University of Marburg,,,,,,,,
9235,University of Marburg,,,,,,,,Germany
2278,University of Marburg,,,,,Marburg,,,Germany
3452,University of Maryland,,,,,,,,
5266,University of Maryland,Baltimore County,,,,Baltimore,MD,,
2838,University of Maryland,,,,,College Park,,,
7364,University of Maryland,,College Park,,,College Park,Maryland,,
7904,University of Maryland,,,,,College Park,MD,,
1096,University of Maryland,,,,,College Park,MD,,
9791,University of Maryland,,,,,College Park,MD,,
7727,University of Maryland,,,vladimir,,College Park,MD,20742,USA
5562,University of Maryland,,,,,College Park,MD,,USA
8682,University of Maryland,,,,,College Park,,,USA
426,University of Maryland,,,,,,MD,,
8576,University of Maryland,,,,,,,,USA
3136,University of Maryland at College Park,,,,,,,,
9101,University of Maryland Baltimore County,,,,,,,,
3032,University of Massachusetts,,,,,,,,
3145,University of Massachusetts,,,,,Amherst,,,
8854,University of Massachusetts,,,,,Amherst,MA,,
2932,University of Massachusetts,,,,,Amherst,MA,,
3090,University of Massachusetts Amherst,,,,,,,,
5587,University of Massachusetts Amherst,,,,,Amherst,MA,,USA
4252,University of Massachusetts Boston,,,,,,,,
8253,University of Melbourne,,,,,,,,Australia
9201,University of Melbourne,Victoria,,,,,,,Australia
9141,University of Melbourne Melbourne,,,,,,,,Australia
2501,University of Michigan,,,,,,,,
1081,University of Michigan,,,,,Ann Arbor,,,
101,University of Michigan,,,,,Ann Arbor,MI,,
5692,University of Michigan,,,,,Ann Arbor,MI,,USA
7692,University of Michigan,Mich.,,,,Ann Arbor,,,USA
2271,University of Michigan,,,,,Ann Arbor,Michigan,,
7758,University of Michigan,Ann Arbor,,,,,,,
199,University of Michigan,,,,,,MI,,
8238,University of Michigan,,,,,,,,USA
3717,University of Michigan at Ann Arbor,,,,,,,,
5537,University of Michigan: Ann Arbor,,,,,Ann Arbor,MI,,
3582,University of Milano,,,,,,,,Italy
3065,University of Minnesota,,,,,Minneapolis,MN,,
6003,University of Minnesota,,,,,Minneapolis,MN,,USA
1943,University of Minnesota at Twin-Cities,,,,,Minneapolis,MN,,
3580,University of Modena,,,,,,,,Italy
7648,University of Mons-Hainaut,Mons,,,,,,,Belgium
3923,University of Munchen,,,,,,,,
3460,University of Munich,,,,,,,,
4163,University of Munich,,,,,,,,Germany
6963,University of Munich,Institute for Computer Science,,,,,,,
1808,University of Munich,Institute for Computer Science,,,,Munich,,,Germany
4095,University of Munich,,,,,Munich,,,Germany
2338,University of Nantes,,,,,,,,France
5146,University of Nantes - LINA,,,,,Nantes,,,France
3631,University of New South Wales,,,,,,,,
37,University of New South Wales,,,,,,,,Australia
5117,University of New South Wales,,,,,Sydney,,,Australia
2138,University of New South Wales,,,,,Sydney,NSW,,Australia
7629,University of North Carolina,Greensboro,,,,,,,
4030,University of North Carolina at Chapel Hill,,,,,,,,
4723,University of North Carolina at Chapel Hill,Chapel Hill,,,,,NC,,
5594,University of North Carolina at Chapel Hill,Chapel Hill,,,,,NC,,USA
1529,University of NSW,,,,,Sydney,,,Australia
3654,University of Oklahoma,,,,,,,,
431,University of Ottawa,,,,,Ottawa,,,Canada
2959,University of Ottawa,,,,,Ottawa,Ontario,,Canada
3007,University of Oxford,,,,,,,,
6385,University of Oxford,,,,,Oxford,,,United Kingdom
3892,University of Paris 6,,,,,,,,
3965,University of Paris 6,,,,,,,,France
3819,University of Passau,,,,,,,,
193,University of Patras,Rio,,,,,,,Greece
933,University of Pennsylvania,,,,,,,,
2663,University of Pennsylvania,,,,,Philadelphia,,,
119,University of Pennsylvania,,,,,Philadelphia,PA,,
5569,University of Pennsylvania,,,,,Philadelphia,PA,,USA
7996,University of Pennsylvania,,,,,Philadelphia,PA,,
8671,University of Pennsylvania,,,,,Philadelphia,,,USA
424,University of Pittsburgh,,,,,Pittsburgh,PA,,
6245,University of Pittsburgh,,,,,Pittsburgh,PA,,USA
8320,University of Queensland,,,,,,,,Australia
1532,University of Queensland,,,,,Brisbane,,,Australia
5268,University of Roma,,,,,Roma,,,Italy
3925,University of Roma Tre,,,,,,,,
1253,University of Saarland,,,,,Saarbruecken,,,Germany
9135,University of South Australia,,,,,,,,
1577,University of South Australia,,,,,Adelaide,,,Australia
8042,University of South Australia,,,,,Adelaide,SA,,Australia
3444,University of South Florida,,,,,,,,
3302,University of Southern California,,,,,Los Angeles,CA,,
3740,University of Southern California,,,,,Los Angeles,CA,,USA
4675,University of Southern California,,,,,Los Angeles,California,,
5580,University of Southern California,,,,,Los Angeles,,,USA
3739,University of Southern California,,,,,Marina del Rey,CA,,USA
4430,University of Southern California,,,,,Los Angeles,CA,,
1444,University of Stuttgart,Department of Computer Science,Electrical Engineering and Information Technology,,,Stuttgart,,,Germany
1647,University of Stuttgart,Institute of Parallel and Distributed Systems,,,,Stuttgart,,,Germany
2374,University of Stuttgart,,,,,Stuttgart,,,Germany
2597,University of Sydney,,,,,,,,
3128,University of Sydney,,,,,,,,Australia
369,University of Sydney,,,,,,NSW,,Australia
5737,University of Sydney,,,,,,NSW,2006,Australia
3545,University of Tübingen,,,,,,,,
632,University of Texas,,,,,,,,
9248,University of Texas,,,,,Arlington,,,USA
2249,University of Texas at Arlington,,,,,,,,
4570,University of Texas at Arlington,,,,,Arlington,TX,,
5610,University of Texas at Arlington,,,,,Arlington,TX,,USA
2485,University of Texas at Austin,,,,,,,,
4875,University of Texas at Austin,,,,,Austin,TX,,
8579,University of Texas at Dallas,,,,,Dallas,,,USA
9517,University of Texas at Dallas,Richardson,,,,,TX,,
749,University of Texas at San Antonio,,,,,,,,
253,University of Texas at San Antonio,,,,,San Antonio,TX,,
5541,University of Texas Austin,,,,,Austin,TX,,
7176,University of Texas-Austin,,,,,Austin,TX,,
3429,University of the Saarland,,,,,,,,
7194,University of the Saarland,,,,,Saarbrücken,,D-66041,Germany
7837,University of the Saarland,Department of Computer Science,,P.O.Box 151150,,Saarbruecken,,66041,Germany
1662,University of the Saarland,Department of Computer Science,,,,Saarbruecken,,,Germany
6704,University of the Saarland,,,,,,,,Germany
5627,University of Tokyo,,,,,Tokyo,,,Japan
2343,University of Torino,,,,,Torino,,,Italy
31,University of Toronto,,,,,,,,
240,University of Toronto,,,,,,,,Canada
1759,University of Toronto,Department of Computer Science,,,,,,,
8306,University of Toronto,,,,,,Ont,,Canada
8950,University of Toronto,,,,,Toronto,ON,,Canada
428,University of Toronto,,,,,Toronto,,,Canada
1109,University of Toronto,,,,,Toronto,ON,,
9056,University of Toronto,,,,,Toronto,ON,,Canada
34,University of Toronto,,,,,Toronto,ON,,Canada
8479,University of Toronto,Ont.,,,,Toronto,,,Canada
8532,University of Toronto,,,,,Toronto,Ontario,,
20,University of Toronto,,,,,Toronto,Ontario,,Canada
2917,University of Trento,,,,,,,,
2088,University of Trento,DIT,,,,,,,Italy
430,University of Trento,Trento,,,,,,,Italy
6196,University of Twente,Enschede,,,,,,,Netherlands
3718,University of Twente,Enschede,,,,,,,The Netherlands
1454,University of Twente,Faculty of EEMCS,,,,Enschede,AE,,The Netherlands
172,University of Twente,,,,,,,,The Netherlands
30,University of Utah,,,,,,,,
5945,University of Utah,,,,,Salt Lake City,UT,,USA
9083,University of Utah Salt Lake City,UT,,,,,,,
265,University of Vermont,,,,,,,,
8259,University of Vermont,,,,,Burlington,VT,,
6377,University of Vermont,,,,,Burlington,VT,,USA
7845,University of Versailles,PRiSM Laboratory,,,,Versailles,,,France
1465,University of Washington,,,,,,,,
7858,University of Washington,Department of Computer Science and Engineering,,Box 352350 Seattle,,,WA,98195,USA
130,University of Washington,,,,,Seattle,,,
8584,University of Washington,,,,,Seattle,,,USA
242,University of Washington,,,,,Seattle,WA,,
7674,University of Washington,,,,,Seattle,WA,98195,USA
7675,University of Washington,,,,,Seattle,WA,98195,USA
5732,University of Washington,,,,,Seattle,WA,,USA
107,University of Waterloo,,,,,,,,
2851,University of Waterloo,,,,,,,,Canada
8274,University of Waterloo,,,,,,Ontario,,Canada
3243,University of Waterloo,,,,,Waterloo,,,Canada
81,University of Waterloo,,,,,Waterloo,ON,,Canada
2149,University of Waterloo,,,,,Waterloo,Ontario,,Canada
2416,University of Wisconsi,,,,,Madison,WI,,
127,University of Wisconsin,,,,,,,,
287,University of Wisconsin,,,,,Madison,,,
4018,University of Wisconsin,,,,,Madison,WI,,
89,University of Wisconsin,,,,,Madison,WI,,
5818,University of Wisconsin,,,,,Madison,WI,,USA
2205,University of Wisconsin - Madison,,,,,,,,
4088,University of Wisconsin - Madison,,,,,Madison,WI,,
2422,University of Wisconsin -- Madison,,,,,,,,
3200,University of Wisconsin at Madison,,,,,,,,
567,University of Wisconsin at Madison,,,,,Madison,WI,,
1076,University of Wisconsin-Madison,,,,,,,,
1391,University of Wisconsin-Madison,Department of Computer Sciences,,,,Madison,WI,,
1369,University of Wisconsin-Madison,,,,,Madison,WI,,
6060,University of Wisconsin-Madison,,,,,Madison,WI,,USA
6371,University of Zürich,UNK,,,,Zürich,,,Switzerland
5026,University of Zurich,,,,,,,,
9169,University of Zurich,,,,,Zurich,,,Switzerland
7847,University Paris 6,LIP6 Laboratory,,,,Paris,,,France
6307,USC,,,,,Los Angeles,CA,,USA
4002,USC Information Sciences Institute,,,,,Marina del Rey,CA,,
3566,UW Madison,,,,,,,,
2347,UWash,,,,,,,,
9638,UWisc,,,,,,,,
2289,UW-Madison,,,,,,,,
3882,Verity Inc,,,,,,,,
1874,Verity Inc.,,,,,Sunnyvale,,,
6941,Verizon Communication,,,40 Sylvan Road,,Waltham,MA,,
3805,Virginia Tech,,,,,,,,
8047,Westfälische Wilhelms-Universität Mänster,,,,,Mänster,,48149,Germany
7078,Wichita State University,,,,,Wichita,KS,,
5811,Wichita State University,,,,,Wichita,KS,,USA
8443,wisc.edu,,,,,,,,
4850,Worcester Polytechnic Institut,,,,,,,,
3238,Worcester Polytechnic Institute,,,,,,,,
78,Worcester Polytechnic Institute,,,,,Worcester,MA,,
6346,Worcester Polytechnic Institute,,,,,Worcester,MA,,USA
4852,WPI,,,,,,,,
1043,Wright State University,,,,,,,,
8252,Wright State University,,,,,Dayton,Ohio,,
7724,Xerox Research Center Europe,Grenoble Laboratory. 6,chemin de Maupertuis,,,Meylan,,38240,France
4967,Xerox Research Centre,,,,,,,,France
3761,Xyleme,,,,,,,,
6859,Xyleme S.A.,,,6 rue Émile Verhaeren,,St.Cloud,,92210,France
5592,Yahoo!,,,,,Bangalore,,,India
9566,Yahoo!,Inc.,,,,,,,
5392,Yahoo!,,,,,Sunnyvale,CA,,
6272,Yahoo!,,,,,Sunnyvale,CA,,USA
5499,Yahoo! Inc,,,,,Santa Clara,CA,,
629,Yahoo! Inc.,,,,,Sunnyvale,CA,,
9261,Yahoo! Inc.,,,,,Sunnyvale,,94089,USA
3204,Yahoo! Labs,,,,,,,,
5654,Yahoo! Labs,,,,,Bangalore,,,India
614,Yahoo! Research,,,,,,,,
6104,Yahoo! Research,,,,,Bangalore,,,India
5225,Yahoo! Research,,,,,Berkeley,CA,,
5174,Yahoo! Research,,,,,,CA,,
6024,Yahoo! Research,,,,,New York,NY,,USA
9266,Yahoo! Research,,,,,,New York,10018,USA
2519,Yahoo! Research,,,,,Santa Clara,CA,,
5746,Yahoo! Research,,,,,Santa Clara,CA,,USA
9257,Yahoo! Research,,,,,Santa Clara,,95054,USA
9077,Yahoo! Research,,,,,Sunnyvale,CA,,
9316,Yahoo! Research,,,,,Sunnyvale,,,USA
8639,Yahoo&excl; Research,,,,,,,,
8856,Yahoo&excl; Research,,,,,Sunnyvale,CA,,
2954,Yale University,,,,,,,,
8484,Yale University,,,,,New Haven,CT,,
5802,Yale University,,,,,New Haven,CT,,USA
9272,Yale University,,,,,New Haven,,,USA
4201,York University,,,,,,,,
6902,York University,,,4700 Keele Street,,Toronto,Ontario,M3J 1P3,Canada
8434,York University,,,,,,,,Canada
8949,York University,,,,,Toronto,ON,,Canada
63,York University,,,,,Toronto,ON,,Canada
5677,Zhejiang University,,,,,,,,China
9735,Zhejiang University,,,,,Hangzhou,,,China
543,,,,,,Berkeley,,,
8910,,,,,,Haifa,,,Israel
542,,,,,,Stanford,,,
545,,,,,,,Virginia,,
